pb size, init time, reach time, representation time, LNF time, connectivity time, searching time, total time, nodes expanded, plan length
65, 0.0, 0.0, 0.01, 0.07, 0.02, 0.04, 0.14, 10, 10
65, 0.0, 0.0, 0.02, 0.08, 0.02, 0.02, 0.14, 14, 13
65, 0.0, 0.0, 0.01, 0.07, 0.03, 0.03, 0.14, 14, 14
65, 0.0, 0.01, 0.0, 0.07, 0.03, 0.02, 0.13, 13, 13
66, 0.0, 0.0, 0.01, 0.07, 0.03, 0.05, 0.16, 11, 11
66, 0.0, 0.0, 0.01, 0.07, 0.02, 0.08, 0.18, 12, 14
66, 0.0, 0.0, 0.01, 0.06, 0.03, 0.01, 0.11, 8, 8
66, 0.0, 0.0, 0.01, 0.06, 0.02, 0.0, 0.09, 1, 1
66, 0.0, 0.0, 0.01, 0.07, 0.03, 0.06, 0.17, 11, 11
66, 0.0, 0.0, 0.01, 0.07, 0.04, 0.04, 0.16, 12, 12
66, 0.0, 0.0, 0.02, 0.07, 0.02, 0.04, 0.15, 11, 11
66, 0.0, 0.0, 0.01, 0.07, 0.03, 0.01, 0.12, 9, 9
66, 0.0, 0.0, 0.01, 0.08, 0.02, 0.02, 0.13, 12, 12
66, 0.0, 0.0, 0.01, 0.06, 0.03, 0.05, 0.15, 13, 12
67, 0.0, 0.01, 0.0, 0.07, 0.01, 0.02, 0.11, 11, 11
67, 0.0, 0.0, 0.01, 0.06, 0.03, 0.03, 0.13, 11, 9
67, 0.0, 0.0, 0.01, 0.06, 0.03, 0.02, 0.12, 13, 13
67, 0.0, 0.0, 0.02, 0.07, 0.02, 0.04, 0.15, 11, 11
67, 0.0, 0.0, 0.01, 0.09, 0.01, 0.05, 0.16, 14, 14
67, 0.0, 0.01, 0.01, 0.08, 0.02, 0.04, 0.16, 14, 14
67, 0.0, 0.0, 0.01, 0.09, 0.01, 0.08, 0.19, 13, 10
67, 0.0, 0.0, 0.01, 0.09, 0.03, 0.01, 0.14, 6, 6
67, 0.0, 0.01, 0.0, 0.07, 0.03, 0.04, 0.15, 11, 9
67, 0.0, 0.0, 0.02, 0.08, 0.03, 0.02, 0.15, 13, 13
68, 0.0, 0.0, 0.01, 0.08, 0.02, 0.03, 0.14, 14, 14
68, 0.0, 0.0, 0.01, 0.08, 0.03, 0.12, 0.24, 13, 14
68, 0.0, 0.0, 0.02, 0.08, 0.03, 0.05, 0.18, 11, 12
68, 0.0, 0.0, 0.01, 0.07, 0.02, 0.08, 0.18, 13, 15
68, 0.0, 0.0, 0.01, 0.07, 0.02, 0.01, 0.11, 8, 8
68, 0.0, 0.0, 0.02, 0.07, 0.03, 0.09, 0.21, 14, 15
68, 0.0, 0.0, 0.01, 0.08, 0.02, 0.05, 0.16, 11, 11
68, 0.0, 0.01, 0.0, 0.08, 0.04, 0.04, 0.17, 10, 9
68, 0.0, 0.0, 0.01, 0.08, 0.02, 0.04, 0.15, 15, 15
68, 0.0, 0.0, 0.01, 0.07, 0.03, 0.09, 0.2, 14, 15
69, 0.0, 0.0, 0.01, 0.08, 0.02, 0.01, 0.12, 8, 8
69, 0.0, 0.0, 0.01, 0.07, 0.03, 0.05, 0.16, 11, 12
69, 0.0, 0.0, 0.01, 0.07, 0.02, 0.03, 0.13, 14, 14
69, 0.0, 0.0, 0.01, 0.07, 0.02, 0.03, 0.13, 14, 14
69, 0.0, 0.0, 0.01, 0.08, 0.03, 0.13, 0.25, 16, 17
69, 0.0, 0.0, 0.01, 0.08, 0.03, 0.03, 0.15, 11, 11
69, 0.0, 0.0, 0.01, 0.08, 0.03, 0.04, 0.16, 14, 14
69, 0.0, 0.01, 0.0, 0.08, 0.03, 0.01, 0.13, 8, 8
69, 0.0, 0.01, 0.0, 0.08, 0.03, 0.04, 0.16, 14, 14
69, 0.0, 0.0, 0.01, 0.07, 0.02, 0.04, 0.14, 14, 14
70, 0.0, 0.01, 0.0, 0.08, 0.02, 0.02, 0.13, 13, 12
70, 0.0, 0.0, 0.01, 0.07, 0.03, 0.06, 0.17, 14, 13
70, 0.0, 0.01, 0.0, 0.07, 0.03, 0.05, 0.16, 14, 14
70, 0.0, 0.0, 0.01, 0.07, 0.02, 0.08, 0.18, 14, 15
70, 0.0, 0.0, 0.01, 0.08, 0.02, 0.04, 0.15, 14, 14
70, 0.0, 0.0, 0.02, 0.07, 0.03, 0.09, 0.21, 14, 13
70, 0.0, 0.0, 0.01, 0.09, 0.04, 0.1, 0.24, 14, 15
70, 0.0, 0.0, 0.01, 0.08, 0.03, 0.03, 0.15, 14, 14
70, 0.0, 0.01, 0.01, 0.08, 0.02, 0.03, 0.15, 14, 14
70, 0.0, 0.01, 0.0, 0.1, 0.02, 0.05, 0.18, 12, 12
71, 0.0, 0.0, 0.01, 0.07, 0.03, 0.02, 0.13, 12, 12
71, 0.0, 0.0, 0.01, 0.08, 0.03, 0.03, 0.15, 13, 13
71, 0.0, 0.0, 0.02, 0.08, 0.03, 0.02, 0.15, 10, 10
71, 0.0, 0.01, 0.0, 0.08, 0.02, 0.02, 0.13, 14, 14
71, 0.0, 0.0, 0.01, 0.08, 0.03, 0.07, 0.19, 14, 15
71, 0.0, 0.01, 0.01, 0.08, 0.03, 0.05, 0.18, 12, 9
71, 0.0, 0.0, 0.02, 0.09, 0.02, 0.03, 0.16, 13, 13
71, 0.0, 0.0, 0.01, 0.08, 0.04, 0.07, 0.2, 12, 12
71, 0.0, 0.0, 0.02, 0.09, 0.04, 0.08, 0.23, 16, 15
71, 0.0, 0.0, 0.01, 0.07, 0.03, 0.04, 0.15, 11, 11
72, 0.0, 0.0, 0.01, 0.08, 0.02, 0.01, 0.12, 9, 9
72, 0.0, 0.0, 0.01, 0.08, 0.03, 0.05, 0.17, 10, 10
72, 0.0, 0.0, 0.01, 0.07, 0.03, 0.01, 0.12, 8, 8
72, 0.0, 0.0, 0.01, 0.08, 0.02, 0.05, 0.16, 10, 10
72, 0.0, 0.0, 0.01, 0.09, 0.02, 0.06, 0.18, 9, 9
72, 0.0, 0.0, 0.01, 0.09, 0.03, 0.05, 0.18, 12, 11
72, 0.0, 0.0, 0.01, 0.09, 0.02, 0.07, 0.19, 10, 10
72, 0.0, 0.0, 0.01, 0.09, 0.03, 0.05, 0.18, 9, 9
72, 0.0, 0.0, 0.01, 0.07, 0.03, 0.04, 0.15, 11, 11
72, 0.0, 0.0, 0.01, 0.08, 0.02, 0.02, 0.13, 9, 9
73, 0.0, 0.0, 0.01, 0.09, 0.04, 0.04, 0.18, 10, 8
73, 0.0, 0.0, 0.01, 0.08, 0.03, 0.03, 0.15, 10, 8
73, 0.0, 0.0, 0.02, 0.08, 0.02, 0.05, 0.17, 14, 11
73, 0.0, 0.0, 0.02, 0.09, 0.03, 0.06, 0.2, 12, 12
73, 0.0, 0.0, 0.02, 0.09, 0.04, 0.08, 0.23, 12, 13
73, 0.0, 0.0, 0.01, 0.08, 0.03, 0.06, 0.18, 11, 11
73, 0.0, 0.0, 0.01, 0.08, 0.03, 0.03, 0.15, 10, 8
73, 0.0, 0.0, 0.02, 0.08, 0.02, 0.05, 0.17, 11, 11
73, 0.0, 0.01, 0.0, 0.09, 0.02, 0.04, 0.16, 15, 15
73, 0.0, 0.0, 0.01, 0.09, 0.03, 0.03, 0.16, 15, 15
74, 0.0, 0.0, 0.01, 0.07, 0.03, 0.03, 0.14, 14, 14
74, 0.0, 0.0, 0.02, 0.08, 0.03, 0.05, 0.18, 15, 12
74, 0.0, 0.0, 0.01, 0.09, 0.03, 0.06, 0.19, 13, 13
74, 0.0, 0.0, 0.01, 0.07, 0.04, 0.0, 0.12, 5, 5
74, 0.0, 0.0, 0.02, 0.08, 0.02, 0.05, 0.17, 13, 12
74, 0.0, 0.0, 0.01, 0.1, 0.03, 0.03, 0.17, 9, 9
74, 0.0, 0.0, 0.02, 0.09, 0.03, 0.06, 0.2, 12, 11
74, 0.0, 0.0, 0.01, 0.09, 0.04, 0.0, 0.14, 5, 5
74, 0.0, 0.0, 0.01, 0.09, 0.03, 0.13, 0.26, 15, 15
74, 0.0, 0.0, 0.01, 0.09, 0.03, 0.02, 0.15, 14, 14
75, 0.0, 0.0, 0.02, 0.08, 0.04, 0.02, 0.16, 12, 12
75, 0.0, 0.0, 0.01, 0.09, 0.02, 0.07, 0.19, 14, 14
75, 0.0, 0.0, 0.01, 0.08, 0.03, 0.05, 0.17, 14, 14
75, 0.0, 0.0, 0.02, 0.09, 0.04, 0.07, 0.22, 10, 10
75, 0.0, 0.01, 0.01, 0.09, 0.04, 0.08, 0.23, 17, 17
75, 0.0, 0.0, 0.01, 0.09, 0.03, 0.06, 0.19, 13, 12
75, 0.0, 0.0, 0.02, 0.09, 0.03, 0.08, 0.22, 13, 13
75, 0.0, 0.0, 0.02, 0.08, 0.03, 0.08, 0.21, 14, 14
75, 0.0, 0.0, 0.02, 0.08, 0.02, 0.07, 0.19, 14, 14
75, 0.0, 0.01, 0.0, 0.09, 0.02, 0.04, 0.16, 14, 14
76, 0.0, 0.0, 0.01, 0.09, 0.02, 0.02, 0.14, 8, 8
76, 0.0, 0.0, 0.01, 0.08, 0.03, 0.06, 0.18, 16, 16
76, 0.0, 0.0, 0.02, 0.08, 0.03, 0.05, 0.18, 11, 11
76, 0.0, 0.0, 0.01, 0.1, 0.03, 0.02, 0.16, 8, 8
76, 0.0, 0.0, 0.02, 0.08, 0.02, 0.05, 0.17, 9, 9
76, 0.0, 0.01, 0.01, 0.08, 0.03, 0.03, 0.16, 9, 9
76, 0.0, 0.0, 0.02, 0.09, 0.03, 0.04, 0.18, 12, 11
76, 0.0, 0.0, 0.01, 0.1, 0.03, 0.01, 0.15, 12, 12
76, 0.0, 0.01, 0.01, 0.1, 0.03, 0.02, 0.17, 9, 9
76, 0.0, 0.0, 0.01, 0.09, 0.04, 0.06, 0.2, 11, 11
77, 0.0, 0.0, 0.01, 0.09, 0.04, 0.03, 0.17, 11, 8
77, 0.0, 0.0, 0.01, 0.1, 0.03, 0.13, 0.27, 14, 14
77, 0.0, 0.0, 0.01, 0.09, 0.03, 0.03, 0.16, 11, 8
77, 0.0, 0.0, 0.02, 0.08, 0.03, 0.05, 0.18, 12, 9
77, 0.0, 0.0, 0.01, 0.1, 0.03, 0.18, 0.32, 15, 15
77, 0.0, 0.0, 0.02, 0.1, 0.04, 0.01, 0.17, 9, 9
77, 0.0, 0.0, 0.01, 0.1, 0.04, 0.11, 0.26, 14, 14
77, 0.0, 0.0, 0.02, 0.09, 0.03, 0.08, 0.22, 11, 10
77, 0.0, 0.0, 0.02, 0.08, 0.04, 0.03, 0.17, 12, 12
77, 0.0, 0.0, 0.01, 0.09, 0.03, 0.03, 0.16, 13, 12
78, 0.0, 0.0, 0.02, 0.08, 0.02, 0.07, 0.19, 16, 14
78, 0.0, 0.01, 0.01, 0.1, 0.02, 0.08, 0.22, 11, 12
78, 0.0, 0.0, 0.02, 0.08, 0.03, 0.07, 0.2, 11, 12
78, 0.0, 0.0, 0.02, 0.12, 0.03, 0.08, 0.25, 9, 9
78, 0.0, 0.01, 0.01, 0.11, 0.03, 0.06, 0.22, 9, 9
78, 0.0, 0.0, 0.02, 0.1, 0.04, 0.08, 0.24, 12, 12
78, 0.0, 0.0, 0.02, 0.09, 0.04, 0.05, 0.2, 15, 15
78, 0.0, 0.0, 0.02, 0.1, 0.02, 0.05, 0.19, 14, 14
78, 0.0, 0.0, 0.02, 0.09, 0.02, 0.07, 0.2, 13, 13
78, 0.0, 0.0, 0.01, 0.09, 0.02, 0.02, 0.14, 8, 8
79, 0.0, 0.0, 0.01, 0.09, 0.03, 0.06, 0.19, 12, 12
79, 0.0, 0.0, 0.02, 0.09, 0.04, 0.04, 0.19, 9, 9
79, 0.0, 0.0, 0.02, 0.09, 0.03, 0.04, 0.18, 15, 15
79, 0.0, 0.0, 0.02, 0.08, 0.03, 0.02, 0.15, 7, 7
79, 0.0, 0.01, 0.01, 0.09, 0.04, 0.05, 0.2, 13, 13
79, 0.0, 0.0, 0.01, 0.1, 0.05, 0.08, 0.24, 11, 11
79, 0.0, 0.01, 0.01, 0.09, 0.03, 0.07, 0.21, 10, 10
79, 0.0, 0.0, 0.02, 0.1, 0.03, 0.08, 0.23, 12, 11
79, 0.0, 0.0, 0.02, 0.08, 0.02, 0.06, 0.18, 12, 12
79, 0.0, 0.01, 0.01, 0.09, 0.04, 0.19, 0.34, 16, 18
80, 0.0, 0.01, 0.01, 0.09, 0.03, 0.1, 0.24, 14, 14
80, 0.0, 0.0, 0.02, 0.1, 0.03, 0.07, 0.22, 12, 12
80, 0.0, 0.0, 0.02, 0.09, 0.04, 0.07, 0.22, 11, 11
80, 0.0, 0.0, 0.01, 0.09, 0.03, 0.06, 0.19, 14, 11
80, 0.0, 0.0, 0.02, 0.08, 0.03, 0.08, 0.21, 10, 10
80, 0.0, 0.0, 0.02, 0.1, 0.03, 0.09, 0.24, 10, 10
80, 0.0, 0.01, 0.01, 0.12, 0.04, 0.13, 0.31, 14, 14
80, 0.0, 0.01, 0.01, 0.11, 0.03, 0.01, 0.17, 9, 9
80, 0.0, 0.01, 0.0, 0.11, 0.03, 0.05, 0.2, 9, 9
80, 0.0, 0.01, 0.01, 0.08, 0.04, 0.04, 0.18, 12, 9
81, 0.0, 0.0, 0.01, 0.1, 0.04, 0.1, 0.25, 15, 12
81, 0.0, 0.01, 0.01, 0.09, 0.03, 0.06, 0.2, 12, 9
81, 0.0, 0.0, 0.02, 0.08, 0.03, 0.09, 0.22, 14, 14
81, 0.0, 0.0, 0.02, 0.12, 0.03, 0.13, 0.3, 14, 14
81, 0.0, 0.0, 0.02, 0.1, 0.03, 0.05, 0.2, 8, 8
81, 0.0, 0.0, 0.02, 0.1, 0.04, 0.03, 0.19, 8, 8
81, 0.0, 0.0, 0.02, 0.09, 0.04, 0.1, 0.25, 15, 12
81, 0.0, 0.01, 0.01, 0.09, 0.02, 0.08, 0.21, 13, 14
81, 0.0, 0.0, 0.02, 0.1, 0.03, 0.08, 0.23, 12, 12
81, 0.0, 0.01, 0.01, 0.1, 0.03, 0.09, 0.24, 12, 12
82, 0.0, 0.0, 0.01, 0.1, 0.03, 0.07, 0.21, 17, 17
82, 0.0, 0.01, 0.02, 0.09, 0.04, 0.06, 0.22, 11, 11
82, 0.0, 0.01, 0.01, 0.09, 0.03, 0.04, 0.18, 9, 9
82, 0.0, 0.01, 0.01, 0.09, 0.03, 0.08, 0.22, 14, 15
82, 0.0, 0.01, 0.01, 0.1, 0.03, 0.07, 0.22, 14, 14
82, 0.0, 0.01, 0.01, 0.11, 0.03, 0.08, 0.24, 10, 10
82, 0.0, 0.01, 0.01, 0.11, 0.04, 0.1, 0.27, 14, 15
82, 0.0, 0.0, 0.02, 0.1, 0.03, 0.0, 0.15, 2, 2
82, 0.0, 0.01, 0.01, 0.09, 0.04, 0.09, 0.24, 17, 17
82, 0.0, 0.0, 0.02, 0.1, 0.05, 0.06, 0.23, 11, 11
83, 0.0, 0.0, 0.02, 0.1, 0.03, 0.09, 0.24, 12, 13
83, 0.0, 0.0, 0.02, 0.11, 0.03, 0.06, 0.22, 10, 10
83, 0.0, 0.0, 0.02, 0.09, 0.03, 0.09, 0.23, 15, 16
83, 0.0, 0.0, 0.02, 0.1, 0.04, 0.06, 0.22, 13, 10
83, 0.0, 0.0, 0.02, 0.1, 0.04, 0.14, 0.3, 12, 13
83, 0.0, 0.01, 0.01, 0.11, 0.03, 0.09, 0.25, 14, 11
83, 0.0, 0.0, 0.02, 0.1, 0.03, 0.02, 0.17, 9, 9
83, 0.0, 0.0, 0.02, 0.09, 0.04, 0.07, 0.22, 15, 15
83, 0.0, 0.0, 0.02, 0.1, 0.03, 0.09, 0.24, 13, 13
83, 0.0, 0.01, 0.01, 0.11, 0.03, 0.05, 0.21, 14, 14
84, 0.0, 0.01, 0.01, 0.1, 0.04, 0.04, 0.2, 10, 10
84, 0.0, 0.01, 0.01, 0.1, 0.03, 0.06, 0.21, 12, 11
84, 0.0, 0.01, 0.01, 0.1, 0.05, 0.09, 0.26, 12, 10
84, 0.0, 0.01, 0.01, 0.12, 0.04, 0.08, 0.26, 16, 16
84, 0.0, 0.01, 0.01, 0.11, 0.04, 0.14, 0.31, 15, 14
84, 0.0, 0.01, 0.01, 0.11, 0.03, 0.0, 0.16, 4, 4
84, 0.0, 0.0, 0.02, 0.11, 0.04, 0.08, 0.25, 15, 15
84, 0.0, 0.0, 0.03, 0.09, 0.05, 0.06, 0.23, 14, 13
84, 0.0, 0.0, 0.02, 0.1, 0.02, 0.01, 0.15, 4, 4
84, 0.0, 0.0, 0.02, 0.11, 0.03, 0.1, 0.26, 15, 14
85, 0.0, 0.0, 0.02, 0.11, 0.04, 0.1, 0.27, 12, 12
85, 0.0, 0.0, 0.02, 0.1, 0.03, 0.11, 0.26, 14, 13
85, 0.0, 0.0, 0.02, 0.11, 0.04, 0.0, 0.17, 4, 4
85, 0.0, 0.0, 0.03, 0.13, 0.04, 0.06, 0.26, 11, 11
85, 0.0, 0.01, 0.01, 0.12, 0.04, 0.06, 0.24, 11, 11
85, 0.0, 0.0, 0.02, 0.11, 0.03, 0.05, 0.21, 10, 10
85, 0.0, 0.01, 0.01, 0.11, 0.04, 0.09, 0.26, 12, 12
85, 0.0, 0.01, 0.01, 0.1, 0.03, 0.12, 0.27, 14, 14
85, 0.0, 0.0, 0.02, 0.12, 0.03, 0.03, 0.2, 11, 10
85, 0.0, 0.01, 0.01, 0.1, 0.03, 0.03, 0.18, 11, 10
86, 0.0, 0.01, 0.01, 0.1, 0.04, 0.05, 0.21, 11, 11
86, 0.0, 0.0, 0.02, 0.11, 0.04, 0.07, 0.24, 11, 11
86, 0.0, 0.0, 0.02, 0.1, 0.03, 0.03, 0.18, 8, 8
86, 0.0, 0.0, 0.02, 0.11, 0.03, 0.02, 0.18, 8, 8
86, 0.0, 0.01, 0.01, 0.13, 0.04, 0.01, 0.2, 6, 6
86, 0.0, 0.01, 0.01, 0.12, 0.05, 0.05, 0.24, 9, 9
86, 0.0, 0.0, 0.02, 0.12, 0.04, 0.05, 0.23, 9, 9
86, 0.0, 0.0, 0.03, 0.12, 0.03, 0.03, 0.21, 9, 9
86, 0.0, 0.01, 0.01, 0.1, 0.03, 0.08, 0.23, 10, 11
86, 0.0, 0.0, 0.03, 0.1, 0.04, 0.08, 0.25, 13, 13
87, 0.0, 0.01, 0.01, 0.11, 0.03, 0.07, 0.23, 11, 11
87, 0.0, 0.0, 0.03, 0.1, 0.04, 0.1, 0.27, 12, 13
87, 0.0, 0.01, 0.01, 0.12, 0.03, 0.04, 0.21, 14, 14
87, 0.0, 0.01, 0.01, 0.12, 0.03, 0.15, 0.32, 13, 14
87, 0.0, 0.01, 0.01, 0.12, 0.04, 0.15, 0.33, 12, 13
87, 0.0, 0.0, 0.02, 0.12, 0.05, 0.03, 0.22, 10, 10
87, 0.0, 0.0, 0.03, 0.12, 0.03, 0.1, 0.28, 13, 14
87, 0.0, 0.0, 0.02, 0.11, 0.04, 0.05, 0.22, 9, 9
87, 0.0, 0.0, 0.03, 0.12, 0.03, 0.05, 0.23, 13, 13
87, 0.0, 0.01, 0.01, 0.1, 0.04, 0.04, 0.2, 6, 7
88, 0.0, 0.01, 0.01, 0.13, 0.05, 0.0, 0.2, 7, 7
88, 0.0, 0.01, 0.01, 0.11, 0.03, 0.2, 0.36, 16, 16
88, 0.0, 0.0, 0.02, 0.13, 0.05, 0.09, 0.29, 12, 12
88, 0.0, 0.0, 0.02, 0.13, 0.04, 0.12, 0.31, 15, 15
88, 0.0, 0.0, 0.02, 0.12, 0.03, 0.06, 0.23, 13, 12
88, 0.0, 0.01, 0.01, 0.11, 0.04, 0.1, 0.27, 15, 14
88, 0.0, 0.01, 0.01, 0.11, 0.05, 0.12, 0.3, 15, 14
88, 0.0, 0.0, 0.02, 0.11, 0.03, 0.02, 0.18, 8, 8
88, 0.0, 0.01, 0.01, 0.11, 0.04, 0.12, 0.29, 17, 14
88, 0.0, 0.01, 0.01, 0.1, 0.04, 0.06, 0.22, 9, 9
89, 0.0, 0.0, 0.02, 0.1, 0.04, 0.12, 0.28, 13, 14
89, 0.0, 0.01, 0.01, 0.11, 0.05, 0.04, 0.22, 14, 14
89, 0.0, 0.0, 0.03, 0.11, 0.03, 0.09, 0.26, 15, 12
89, 0.0, 0.0, 0.02, 0.12, 0.05, 0.09, 0.28, 9, 9
89, 0.0, 0.01, 0.02, 0.14, 0.05, 0.15, 0.37, 10, 12
89, 0.0, 0.01, 0.02, 0.11, 0.03, 0.09, 0.26, 15, 12
89, 0.0, 0.01, 0.02, 0.1, 0.05, 0.06, 0.24, 15, 15
89, 0.0, 0.01, 0.02, 0.13, 0.04, 0.1, 0.3, 15, 12
89, 0.0, 0.0, 0.02, 0.11, 0.04, 0.07, 0.24, 15, 15
89, 0.0, 0.01, 0.02, 0.13, 0.04, 0.02, 0.22, 11, 11
90, 0.0, 0.0, 0.03, 0.11, 0.05, 0.03, 0.22, 8, 8
90, 0.0, 0.0, 0.02, 0.12, 0.04, 0.04, 0.22, 8, 8
90, 0.0, 0.01, 0.01, 0.11, 0.04, 0.12, 0.29, 16, 17
90, 0.0, 0.0, 0.03, 0.11, 0.05, 0.05, 0.24, 9, 9
90, 0.0, 0.0, 0.03, 0.13, 0.06, 0.08, 0.3, 14, 14
90, 0.0, 0.0, 0.02, 0.13, 0.04, 0.06, 0.25, 14, 14
90, 0.0, 0.01, 0.02, 0.12, 0.05, 0.08, 0.28, 12, 12
90, 0.0, 0.0, 0.02, 0.11, 0.05, 0.02, 0.2, 8, 8
90, 0.0, 0.0, 0.02, 0.13, 0.04, 0.03, 0.22, 8, 8
90, 0.0, 0.01, 0.02, 0.11, 0.05, 0.03, 0.22, 9, 9
91, 0.0, 0.01, 0.02, 0.11, 0.04, 0.14, 0.32, 13, 14
91, 0.0, 0.01, 0.01, 0.12, 0.05, 0.09, 0.28, 11, 11
91, 0.0, 0.0, 0.03, 0.13, 0.05, 0.07, 0.28, 13, 13
91, 0.0, 0.0, 0.03, 0.14, 0.05, 0.04, 0.26, 8, 8
91, 0.0, 0.01, 0.02, 0.12, 0.04, 0.07, 0.26, 11, 11
91, 0.0, 0.0, 0.03, 0.12, 0.04, 0.2, 0.39, 14, 15
91, 0.0, 0.01, 0.01, 0.11, 0.05, 0.07, 0.25, 9, 10
91, 0.0, 0.0, 0.02, 0.12, 0.04, 0.02, 0.2, 8, 8
91, 0.0, 0.0, 0.02, 0.11, 0.04, 0.03, 0.2, 13, 13
91, 0.0, 0.0, 0.02, 0.13, 0.04, 0.2, 0.39, 14, 15
92, 0.0, 0.01, 0.01, 0.12, 0.05, 0.07, 0.26, 14, 11
92, 0.0, 0.01, 0.01, 0.13, 0.05, 0.07, 0.27, 10, 10
92, 0.0, 0.01, 0.01, 0.12, 0.05, 0.07, 0.26, 11, 11
92, 0.0, 0.0, 0.02, 0.13, 0.04, 0.15, 0.34, 11, 12
92, 0.0, 0.01, 0.02, 0.15, 0.05, 0.01, 0.24, 3, 3
92, 0.0, 0.01, 0.01, 0.15, 0.04, 0.08, 0.29, 11, 11
92, 0.0, 0.01, 0.02, 0.12, 0.05, 0.02, 0.22, 10, 10
92, 0.0, 0.01, 0.02, 0.1, 0.05, 0.04, 0.22, 10, 10
92, 0.0, 0.01, 0.01, 0.13, 0.06, 0.05, 0.26, 11, 11
92, 0.0, 0.01, 0.02, 0.11, 0.04, 0.02, 0.2, 10, 10
93, 0.0, 0.01, 0.02, 0.11, 0.05, 0.03, 0.22, 8, 8
93, 0.0, 0.01, 0.02, 0.12, 0.04, 0.13, 0.32, 11, 12
93, 0.0, 0.01, 0.02, 0.12, 0.04, 0.09, 0.28, 11, 8
93, 0.0, 0.01, 0.02, 0.14, 0.05, 0.15, 0.37, 11, 11
93, 0.0, 0.01, 0.01, 0.14, 0.05, 0.17, 0.38, 15, 14
93, 0.0, 0.01, 0.01, 0.13, 0.04, 0.12, 0.31, 10, 10
93, 0.0, 0.01, 0.02, 0.12, 0.05, 0.15, 0.35, 15, 16
93, 0.0, 0.01, 0.01, 0.12, 0.04, 0.03, 0.21, 9, 9
93, 0.0, 0.01, 0.02, 0.14, 0.04, 0.02, 0.23, 9, 9
93, 0.0, 0.01, 0.02, 0.11, 0.05, 0.07, 0.26, 15, 15
94, 0.0, 0.01, 0.02, 0.13, 0.04, 0.08, 0.28, 16, 16
94, 0.0, 0.01, 0.02, 0.12, 0.05, 0.12, 0.32, 16, 16
94, 0.0, 0.01, 0.01, 0.14, 0.04, 0.17, 0.37, 14, 13
94, 0.0, 0.01, 0.02, 0.13, 0.06, 0.07, 0.29, 13, 13
94, 0.0, 0.01, 0.02, 0.13, 0.04, 0.08, 0.28, 13, 11
94, 0.0, 0.01, 0.02, 0.12, 0.04, 0.04, 0.23, 9, 9
94, 0.0, 0.0, 0.04, 0.13, 0.05, 0.08, 0.3, 16, 16
94, 0.0, 0.01, 0.01, 0.12, 0.04, 0.1, 0.28, 14, 14
94, 0.0, 0.01, 0.01, 0.13, 0.04, 0.08, 0.27, 14, 14
94, 0.0, 0.01, 0.01, 0.13, 0.04, 0.06, 0.25, 15, 15
95, 0.0, 0.01, 0.01, 0.14, 0.04, 0.09, 0.29, 16, 16
95, 0.0, 0.01, 0.02, 0.12, 0.04, 0.21, 0.4, 16, 16
95, 0.0, 0.01, 0.02, 0.12, 0.04, 0.08, 0.27, 11, 11
95, 0.0, 0.01, 0.02, 0.15, 0.04, 0.09, 0.31, 14, 14
95, 0.0, 0.01, 0.01, 0.16, 0.04, 0.15, 0.37, 12, 12
95, 0.0, 0.01, 0.02, 0.15, 0.05, 0.08, 0.31, 16, 16
95, 0.0, 0.01, 0.02, 0.13, 0.03, 0.14, 0.33, 12, 13
95, 0.0, 0.01, 0.01, 0.12, 0.04, 0.11, 0.29, 14, 14
95, 0.0, 0.01, 0.01, 0.13, 0.03, 0.09, 0.27, 11, 10
95, 0.0, 0.01, 0.01, 0.13, 0.04, 0.1, 0.29, 16, 16
96, 0.0, 0.01, 0.02, 0.13, 0.04, 0.07, 0.27, 13, 13
96, 0.0, 0.01, 0.02, 0.12, 0.04, 0.02, 0.21, 9, 9
96, 0.0, 0.01, 0.02, 0.13, 0.05, 0.09, 0.3, 11, 11
96, 0.0, 0.01, 0.02, 0.13, 0.05, 0.15, 0.36, 11, 11
96, 0.0, 0.01, 0.02, 0.13, 0.06, 0.11, 0.33, 11, 11
96, 0.0, 0.01, 0.02, 0.14, 0.05, 0.21, 0.43, 15, 16
96, 0.0, 0.01, 0.02, 0.13, 0.05, 0.05, 0.26, 13, 13
96, 0.0, 0.0, 0.03, 0.13, 0.05, 0.05, 0.26, 14, 14
96, 0.0, 0.01, 0.02, 0.15, 0.05, 0.12, 0.35, 15, 12
96, 0.0, 0.01, 0.02, 0.14, 0.06, 0.09, 0.32, 15, 15
97, 0.0, 0.0, 0.02, 0.13, 0.04, 0.1, 0.29, 15, 12
97, 0.0, 0.01, 0.02, 0.14, 0.05, 0.14, 0.36, 14, 14
97, 0.0, 0.01, 0.03, 0.13, 0.05, 0.09, 0.31, 10, 10
97, 0.0, 0.01, 0.02, 0.14, 0.06, 0.16, 0.39, 15, 12
97, 0.0, 0.01, 0.02, 0.14, 0.05, 0.19, 0.41, 13, 13
97, 0.0, 0.01, 0.02, 0.14, 0.04, 0.14, 0.35, 13, 12
97, 0.0, 0.01, 0.02, 0.14, 0.04, 0.05, 0.26, 9, 9
97, 0.0, 0.01, 0.02, 0.14, 0.04, 0.12, 0.33, 16, 15
97, 0.0, 0.0, 0.03, 0.12, 0.04, 0.12, 0.31, 13, 12
97, 0.0, 0.0, 0.02, 0.15, 0.04, 0.18, 0.39, 13, 13
